chromosome1	x1	x2	chromosome2	y1	y2	color	observed	loopId	FDR	EnrichmentScore	P2LL	distance	counts_X	counts_Y	density	-log10(binomal_p-value)	-log10(poisson_p-value)	-log10(hypergeometric_p-value)	-log10(poisson_p-value_peak_x)	-log10(poisson_p-value_peak_y)
chr1	8560723	8561688	chr1	8700306	8705306	"0,255,255"	9	chr1-chr1-6452	0.0	9.0	9.0	141600.5	348	205	0.0887530148472784	300.0	300.0	17.82921396525049	262.7587366310425	27.773957085452814
chr1	234722698	234725056	chr1	234772481	234772619	"0,255,255"	5	chr1-chr1-6453	0.0	5.0	5.0	48673.0	151	44	0.11783558884526701	300.0	300.0	14.105447842623338	28.724658568523687	11.787079143949176
chr1	33632733	33635057	chr1	34738629	34743647	"0,255,255"	7	chr1-chr1-6454	0.0	7.0	7.0	1107243.0	109	229	0.056083448877812726	300.0	300.0	16.46074828317432	52.817623125871584	111.59102465900692
chr1	43238227	43238810	chr1	43366718	43370030	"0,255,255"	5	chr1-chr1-6455	0.0	5.0	5.0	129855.5	214	136	0.07551158658736494	300.0	300.0	10.824199439406463	121.99724364361484	33.96312706602913
chr1	212698619	212701186	chr1	212781620	212782881	"0,255,255"	5	chr1-chr1-6456	0.0	5.0	5.0	82348.0	274	227	0.07683323661384181	300.0	300.0	9.164909917881305	148.45167310135804	173.1285122599864
chr1	3908715	3911857	chr1	4825564	4827342	"0,255,255"	6	chr1-chr1-6457	0.0	6.0	6.0	916167.0	326	218	0.07173600725799671	300.0	300.0	11.020389223652389	158.0339797222774	169.76510735562974
chr1	160777362	160777872	chr1	160952068	160954442	"0,255,255"	5	chr1-chr1-6458	0.0	5.0	5.0	175638.0	141	162	0.10198253459007854	300.0	300.0	11.354384509154206	58.58927326056684	39.99919642033804
chr1	171245023	171246322	chr1	171313445	171314982	"0,255,255"	5	chr1-chr1-6459	0.0	5.0	5.0	68541.0	65	195	0.10370861416000934	300.0	300.0	12.663711419641752	32.735708378007686	174.26125892638896
chr1	205983318	205986251	chr1	206030034	206031211	"0,255,255"	5	chr1-chr1-6460	0.0	5.0	5.0	45838.0	319	214	0.07156146709435195	300.0	300.0	8.963033623041362	105.72091108083535	142.7892297946874
chr1	48090870	48093828	chr1	48202255	48203404	"0,255,255"	8	chr1-chr1-6461	0.0	8.0	8.0	110480.5	61	111	0.11458198383551459	300.0	300.0	23.891092982065967	13.90934352861311	68.9907781929722
chr1	54950591	54951222	chr1	55019401	55022294	"0,255,255"	5	chr1-chr1-6462	0.0	5.0	5.0	69941.0	137	105	0.08346130242842976	300.0	300.0	12.372473849263011	89.81089284999676	42.99706574081401
chr1	12124543	12125373	chr1	12148201	12153087	"0,255,255"	7	chr1-chr1-6463	0.0	7.0	7.0	25686.0	245	261	0.07203720812821922	300.0	300.0	13.557176890708012	153.1651494579364	34.5809970665132
chr1	86832122	86833847	chr1	86965314	86965644	"0,255,255"	5	chr1-chr1-6464	0.0	5.0	5.0	132494.5	150	55	0.1431229341887039	300.0	300.0	13.614834720208705	72.68446508498134	29.60551179162299
chr1	27857836	27858222	chr1	27887467	27891160	"0,255,255"	6	chr1-chr1-6465	0.0	6.0	6.0	31284.5	202	101	0.0865263926720627	300.0	300.0	14.30888688700844	70.7522429519116	5.221100909478948
chr1	44784738	44787169	chr1	44819381	44821291	"0,255,255"	6	chr1-chr1-6466	0.0	6.0	6.0	34382.5	220	127	0.08130411327098451	300.0	300.0	13.474931971745372	91.91501053858454	47.60298968676746
chr1	204989417	204990161	chr1	205141828	205143464	"0,255,255"	5	chr1-chr1-6467	0.0	5.0	5.0	152857.0	177	109	0.12357883603268338	300.0	300.0	11.727223924071565	137.91620870691077	52.817623125871584
chr1	101371238	101371769	chr1	101406409	101410800	"0,255,255"	6	chr1-chr1-6468	0.0	6.0	6.0	37101.0	55	311	0.0717068581286761	300.0	300.0	14.812746783134406	23.797483691576385	131.30732358183815
chr1	53859531	53861234	chr1	53948489	53949314	"0,255,255"	5	chr1-chr1-6469	0.0	5.0	5.0	88519.0	177	99	0.11634399911304846	300.0	300.0	11.939933623722114	97.25529154513549	41.668573933503836
chr1	18906950	18908590	chr1	18972315	18972697	"0,255,255"	5	chr1-chr1-6470	0.0	5.0	5.0	64736.0	272	47	0.14545876842620498	300.0	300.0	12.665774387299319	93.90344897853957	20.795031033125028
chr1	110336563	110341277	chr1	110407546	110408207	"0,255,255"	6	chr1-chr1-6471	0.0	6.0	6.0	68956.5	186	59	0.06566347082964535	300.0	300.0	15.973744691792012	80.8831393813586	28.931657767648925
chr1	45750784	45751649	chr1	45842855	45843828	"0,255,255"	5	chr1-chr1-6472	0.0	5.0	5.0	92125.0	91	101	0.16002047320880658	300.0	300.0	13.362248865884837	47.364255084727084	41.12642521787853
chr1	176897185	176898190	chr1	176949171	176950267	"0,255,255"	5	chr1-chr1-6473	0.0	5.0	5.0	52031.5	176	40	0.13998935257391074	300.0	300.0	13.986274982058339	150.8128147291833	17.07392085336999
chr1	35568125	35569226	chr1	35714799	35715623	"0,255,255"	5	chr1-chr1-6474	0.0	5.0	5.0	146535.5	204	113	0.15278837909495402	300.0	300.0	11.33675083141892	57.5428020279408	39.523784741189445
chr1	94514085	94514343	chr1	94802083	94803548	"0,255,255"	5	chr1-chr1-6475	0.0	5.0	5.0	288601.5	38	140	0.17070088784549417	300.0	300.0	14.60689728962916	23.906188908885824	29.1486054462346
chr1	246506246	246507531	chr1	246566491	246567304	"0,255,255"	5	chr1-chr1-6476	0.0	5.0	5.0	60009.0	62	98	0.14018952800657125	300.0	300.0	14.28493284641554	27.99401657103761	43.519788701919495
chr1	109098446	109100182	chr1	109191905	109193968	"0,255,255"	6	chr1-chr1-6477	0.0	6.0	6.0	93622.5	98	171	0.09290369984452324	300.0	300.0	14.828799628467483	39.87351668889737	78.11194414430288
chr1	44799321	44800658	chr1	45011704	45014670	"0,255,255"	6	chr1-chr1-6478	0.0	6.0	6.0	213197.5	246	382	0.08202211380649402	300.0	300.0	10.291270162096383	145.35602288912534	154.82423794354793
chr1	63691830	63692147	chr1	63915368	63918311	"0,255,255"	6	chr1-chr1-6479	0.0	6.0	6.0	224851.0	70	125	0.10826415819305023	300.0	300.0	16.562545476591527	41.673008619253046	50.13711782713924
chr1	182614853	182617087	chr1	182782215	182784822	"0,255,255"	6	chr1-chr1-6480	0.0	6.0	6.0	167548.5	146	578	0.07290666302609869	300.0	300.0	10.581879243576013	41.70338896451566	300.0
chr1	206479498	206482868	chr1	206583780	206584188	"0,255,255"	6	chr1-chr1-6481	0.0	6.0	6.0	102801.0	195	172	0.09342010474042979	300.0	300.0	12.990293750053146	21.88274561968103	83.49271465031056
chr1	53878476	53878759	chr1	53947148	53949977	"0,255,255"	6	chr1-chr1-6482	0.0	6.0	6.0	69945.0	42	150	0.11341296777292538	300.0	300.0	17.475806693146403	14.56025844513446	39.80641036099668
chr1	154973600	154975880	chr1	154998894	155000322	"0,255,255"	5	chr1-chr1-6483	0.0	5.0	5.0	24868.0	120	143	0.07931974912561664	300.0	300.0	11.983372536687355	35.54126365060691	48.796389302606606
chr1	225554159	225554665	chr1	225974657	225977739	"0,255,255"	5	chr1-chr1-6484	0.0	5.0	5.0	421786.0	60	382	0.08197258354453357	300.0	300.0	11.37432380919469	41.17967035606545	173.38374275708753
chr1	41726932	41727712	chr1	41868476	41870135	"0,255,255"	5	chr1-chr1-6485	0.0	5.0	5.0	141983.5	129	223	0.12058943409503341	300.0	300.0	10.850353608653776	44.18586687691386	138.15106205121006
chr1	70352380	70355180	chr1	70411222	70412996	"0,255,255"	6	chr1-chr1-6486	0.0	6.0	6.0	58329.0	101	87	0.07716247391983905	300.0	300.0	16.545281901382022	41.177976284905235	31.511192518538614
chr1	23718547	23720515	chr1	23751405	23751643	"0,255,255"	5	chr1-chr1-6487	0.0	5.0	5.0	31993.0	114	122	0.13332621475874273	300.0	300.0	12.44623075041816	24.459249867917386	67.22937748905855
chr1	3564303	3566043	chr1	3723369	3725338	"0,255,255"	7	chr1-chr1-6488	0.0	7.0	7.0	159180.5	254	291	0.1110177087249666	300.0	300.0	13.11405133417124	164.88767536368496	138.82793329199444
chr1	162854387	162855324	chr1	163173355	163176871	"0,255,255"	5	chr1-chr1-6489	0.0	5.0	5.0	320257.5	79	129	0.06604932175113103	300.0	300.0	13.136117358282373	37.08175144062653	53.06729500489488
chr1	94804032	94805999	chr1	95043547	95043860	"0,255,255"	5	chr1-chr1-6490	0.0	5.0	5.0	238688.0	190	171	0.12899896042008177	300.0	300.0	10.581906540762038	61.85478596007124	112.23763264809712
chr1	220906102	220908984	chr1	221202957	221205331	"0,255,255"	6	chr1-chr1-6491	0.0	6.0	6.0	296601.0	73	188	0.06715014378031654	300.0	300.0	15.368846456724786	21.05692198157838	118.39746501251985
chr1	20575378	20576852	chr1	20640375	20642151	"0,255,255"	5	chr1-chr1-6492	0.0	5.0	5.0	65148.0	57	102	0.09049773223316507	300.0	300.0	14.385269580969819	25.12399311238021	24.72687714274955
chr1	24961581	24965231	chr1	25101585	25101813	"0,255,255"	5	chr1-chr1-6493	0.0	5.0	5.0	138293.0	358	140	0.07584260695146634	300.0	300.0	9.639335139267494	98.03714088490169	76.50915724163798
chr1	156659240	156662057	chr1	156689544	156690251	"0,255,255"	5	chr1-chr1-6494	0.0	5.0	5.0	29249.0	340	266	0.08346130242842976	300.0	300.0	8.352348506412197	157.20204954362572	181.16070729792938
chr1	167066663	167068336	chr1	167538835	167540479	"0,255,255"	5	chr1-chr1-6495	0.0	5.0	5.0	472157.5	369	102	0.08866977080427692	300.0	300.0	10.269941789843005	155.8498354443869	6.98305649525268
chr1	43238171	43239354	chr1	43414709	43416197	"0,255,255"	5	chr1-chr1-6496	0.0	5.0	5.0	176690.5	280	118	0.11011517400141763	300.0	300.0	10.549750570260077	185.50851178195845	60.88256384634604
chr1	115605864	115608565	chr1	115770622	115772012	"0,255,255"	7	chr1-chr1-6497	0.0	7.0	7.0	164102.5	209	152	0.10065135215372795	300.0	300.0	15.708619916828019	67.74885282279385	62.00511817201227
chr1	65075390	65077150	chr1	65209364	65209538	"0,255,255"	5	chr1-chr1-6498	0.0	5.0	5.0	133181.0	109	42	0.1520773680236745	300.0	300.0	14.930204688891006	44.94479546518939	15.882197364330318
chr1	21231600	21233924	chr1	21490881	21491307	"0,255,255"	5	chr1-chr1-6499	0.0	5.0	5.0	258332.0	264	40	0.10695186536646782	300.0	300.0	13.098176123249754	178.55145072571193	24.75890742573982
chr1	31182486	31185950	chr1	31335000	31335401	"0,255,255"	6	chr1-chr1-6500	0.0	6.0	6.0	150982.5	288	49	0.09131724597913163	300.0	300.0	15.3306051272138	189.9173334576296	41.3601399965112
chr1	40084308	40085157	chr1	40337967	40340374	"0,255,255"	5	chr1-chr1-6501	0.0	5.0	5.0	254438.0	84	488	0.09033096737032754	300.0	300.0	10.091769207664488	44.64077147551579	300.0
chr1	32222235	32224118	chr1	32253932	32257229	"0,255,255"	7	chr1-chr1-6502	0.0	7.0	7.0	32404.0	110	137	0.07949125128588824	300.0	300.0	18.019225114317212	14.211068363164642	7.884717360946527
chr1	24745051	24750119	chr1	24830581	24832008	"0,255,255"	11	chr1-chr1-6503	0.0	11.0	11.0	83709.5	323	314	0.09962413940987379	300.0	300.0	20.921872740916523	112.53188793533114	203.96297283680997
chr1	152186741	152189747	chr1	152440940	152441127	"0,255,255"	6	chr1-chr1-6504	0.0	6.0	6.0	252789.5	155	81	0.11053590845892383	300.0	300.0	15.598873882909722	14.918636380339526	52.258762378368814
chr1	35506054	35507225	chr1	35538298	35540387	"0,255,255"	5	chr1-chr1-6505	0.0	5.0	5.0	32703.0	57	110	0.09022013182754188	300.0	300.0	14.218214555767828	17.64816876295651	29.67910140785794
chr1	44835963	44836320	chr1	45009598	45012182	"0,255,255"	5	chr1-chr1-6506	0.0	5.0	5.0	174748.5	127	133	0.10000599447731605	300.0	300.0	12.017914089123654	85.50423536887159	5.026298418453132
chr1	35563369	35564874	chr1	35714821	35717106	"0,255,255"	6	chr1-chr1-6507	0.0	6.0	6.0	151842.0	185	238	0.09312431549059202	300.0	300.0	12.274699432498132	30.414765112932248	95.26933343477089
chr1	38026218	38029203	chr1	38071975	38073401	"0,255,255"	6	chr1-chr1-6508	0.0	6.0	6.0	44977.5	292	131	0.08001386436394099	300.0	300.0	12.649651784778959	91.95559837098553	59.866960906621514
chr1	25619417	25622745	chr1	25675962	25677130	"0,255,255"	7	chr1-chr1-6509	0.0	7.0	7.0	55465.0	105	72	0.09158467118792284	300.0	300.0	20.181814346137447	11.526979049708086	36.33762689837001
chr1	209569583	209570299	chr1	209626957	209630084	"0,255,255"	6	chr1-chr1-6510	0.0	6.0	6.0	58579.5	77	223	0.09184000929204886	300.0	300.0	14.775295795718952	32.74165556637815	131.345652403521
chr1	41750749	41754559	chr1	41806399	41806980	"0,255,255"	5	chr1-chr1-6511	0.0	5.0	5.0	54035.5	252	44	0.066981924335638	300.0	300.0	12.982513138255209	72.16623894075636	11.787079143949176
chr1	116574168	116574773	chr1	116596227	116598578	"0,255,255"	5	chr1-chr1-6512	0.0	5.0	5.0	22932.0	220	51	0.09949852156893996	300.0	300.0	12.944939090083965	94.75215020324394	12.56925521877303
chr1	161180849	161182464	chr1	161225011	161227578	"0,255,255"	6	chr1-chr1-6513	0.0	6.0	6.0	44638.0	136	346	0.08439530265646672	300.0	300.0	12.106462751505902	35.57238662319495	216.76245623715056
chr1	23867728	23869797	chr1	23887971	23892622	"0,255,255"	8	chr1-chr1-6514	0.0	8.0	8.0	21534.0	240	165	0.07002800708518726	300.0	300.0	17.568156974960015	153.8146435959123	8.91398208671734
chr1	175481214	175481764	chr1	175757483	175759334	"0,255,255"	5	chr1-chr1-6515	0.0	5.0	5.0	276919.5	158	86	0.12249797157758704	300.0	300.0	12.501198815671506	107.4996683965962	39.437284362000334
chr1	169711791	169712565	chr1	169808529	169810139	"0,255,255"	5	chr1-chr1-6516	0.0	5.0	5.0	97156.0	329	179	0.1233714889923601	300.0	300.0	9.285318789519627	263.58852677289286	141.5186157873985
chr1	84442345	84443536	chr1	84749947	84755132	"0,255,255"	7	chr1-chr1-6517	0.0	7.0	7.0	309599.0	160	333	0.06458040803966453	300.0	300.0	14.121906905149203	111.56246993035863	124.91762584924635
chr1	18597318	18600855	chr1	18819392	18821528	"0,255,255"	8	chr1-chr1-6518	0.0	8.0	8.0	221373.5	265	123	0.08295226645733446	300.0	300.0	18.264060525427738	117.61608310621428	71.39047400851217
chr1	153920441	153920762	chr1	153944995	153947212	"0,255,255"	5	chr1-chr1-6519	0.0	5.0	5.0	25502.0	81	232	0.11588559092111365	300.0	300.0	11.792542111729782	32.313378379235644	137.19162255216068
chr1	201254619	201255304	chr1	201346525	201348323	"0,255,255"	5	chr1-chr1-6520	0.0	5.0	5.0	92462.5	123	62	0.11845252910100142	300.0	300.0	13.782599354253428	66.26223366479276	24.684017396380597
chr1	244272107	244274673	chr1	244299472	244299871	"0,255,255"	5	chr1-chr1-6521	0.0	5.0	5.0	26281.5	349	153	0.09919650244782006	300.0	300.0	9.50017186988071	261.62286239658874	117.00317320956384
chr1	47436339	47438386	chr1	47709807	47712978	"0,255,255"	8	chr1-chr1-6522	0.0	8.0	8.0	274030.0	203	315	0.09018555147804876	300.0	300.0	15.882482652475788	106.699441309968	176.15475397343775
chr1	185316319	185318282	chr1	185559883	185561864	"0,255,255"	6	chr1-chr1-6523	0.0	6.0	6.0	243573.0	239	92	0.08948812264435695	300.0	300.0	14.115623978735519	182.97317752317434	46.143193132048964
chr1	234699640	234700475	chr1	234721464	234724999	"0,255,255"	5	chr1-chr1-6524	0.0	5.0	5.0	23174.0	43	172	0.06730380543656442	300.0	300.0	13.871648461020055	8.064391685183164	28.781686248935536
chr1	119317065	119319133	chr1	119365876	119367734	"0,255,255"	6	chr1-chr1-6525	0.0	6.0	6.0	48706.0	58	298	0.08989840950314411	300.0	300.0	14.780045090750153	11.00905689839691	165.8615372412394
chr1	99808404	99809386	chr1	100033769	100035818	"0,255,255"	5	chr1-chr1-6526	0.0	5.0	5.0	225898.5	331	107	0.09703649942520175	300.0	300.0	10.400861752393592	271.3468585215316	36.11017093864144
chr1	26274378	26276808	chr1	26416105	26417286	"0,255,255"	6	chr1-chr1-6527	0.0	6.0	6.0	141102.5	251	113	0.09774055821360947	300.0	300.0	13.438694115834815	47.361896742991206	69.82353492535013
chr1	101136993	101139654	chr1	101235292	101237012	"0,255,255"	6	chr1-chr1-6528	0.0	6.0	6.0	97828.5	190	207	0.08056177943605199	300.0	300.0	12.57100682131638	66.35389353158915	62.4980218144676
chr1	119274492	119275660	chr1	119366470	119368058	"0,255,255"	5	chr1-chr1-6529	0.0	5.0	5.0	92188.0	109	326	0.10671902385986448	300.0	300.0	10.393167169506231	51.79100633166904	209.55135576616254
chr1	110783146	110784826	chr1	110992617	110995372	"0,255,255"	6	chr1-chr1-6530	0.0	6.0	6.0	210008.5	298	89	0.07958086938203919	300.0	300.0	13.625099880596501	97.71996733201642	29.15408432817011
chr1	160428699	160429764	chr1	160519373	160521065	"0,255,255"	5	chr1-chr1-6531	0.0	5.0	5.0	90987.5	391	81	0.10668031547253772	300.0	300.0	10.654158151434043	229.2894182544938	23.54923900646056
chr1	97138371	97138714	chr1	98050639	98054238	"0,255,255"	5	chr1-chr1-6532	0.0	5.0	5.0	913896.0	72	314	0.07461127086701838	300.0	300.0	11.393915981216525	43.62138892085991	193.26217297422147
chr1	100834094	100836136	chr1	100865387	100868236	"0,255,255"	6	chr1-chr1-6533	0.0	6.0	6.0	31696.5	80	188	0.07216134854004166	300.0	300.0	15.122337355887293	35.22945482101128	73.41027766229372
chr1	6719436	6720241	chr1	6781835	6787052	"0,255,255"	8	chr1-chr1-6534	0.0	8.0	8.0	64605.0	172	188	0.07814483686689778	300.0	300.0	18.281815541378585	122.23147961229306	42.126300768854314
chr1	92484454	92487464	chr1	92599035	92599544	"0,255,255"	5	chr1-chr1-6535	0.0	5.0	5.0	113330.5	228	87	0.08357988910423032	300.0	300.0	11.671869420081778	103.7300738528085	43.044219972061555
chr1	66360221	66361887	chr1	66443701	66446169	"0,255,255"	5	chr1-chr1-6536	0.0	5.0	5.0	83881.0	97	328	0.07114601590657632	300.0	300.0	10.637320716753383	29.62864988270825	105.44956287905413
chr1	30719155	30720296	chr1	30754434	30757174	"0,255,255"	6	chr1-chr1-6537	0.0	6.0	6.0	36078.5	521	193	0.09094077704440705	300.0	300.0	10.119120554659249	300.0	26.80329968804305
chr1	39817026	39817923	chr1	39881337	39883628	"0,255,255"	5	chr1-chr1-6538	0.0	5.0	5.0	65008.0	112	55	0.09225772577094934	300.0	300.0	14.258827512134824	30.47840754051549	9.966397041124862
chr1	206606768	206609916	chr1	206664194	206665423	"0,255,255"	6	chr1-chr1-6539	0.0	6.0	6.0	56466.5	210	228	0.08063540226395792	300.0	300.0	12.054095085953103	113.66975407457944	106.43524877318448
chr1	9008678	9010377	chr1	9068818	9069774	"0,255,255"	5	chr1-chr1-6540	0.0	5.0	5.0	59768.5	179	72	0.11077876827035271	300.0	300.0	12.622809910659097	64.00739163902902	22.604892644986993
chr1	111508211	111510220	chr1	111597358	111603975	"0,255,255"	8	chr1-chr1-6541	0.0	8.0	8.0	91451.0	376	355	0.05455462643316234	300.0	300.0	13.309564895652208	188.93763771204934	65.55955225191626
chr1	203265790	203269174	chr1	203484529	203487987	"0,255,255"	7	chr1-chr1-6542	0.0	7.0	7.0	218776.0	402	275	0.06018191781071341	300.0	300.0	11.887208089910404	98.72786790153421	131.54755023415316
chr1	172180779	172182929	chr1	172398824	172399834	"0,255,255"	5	chr1-chr1-6543	0.0	5.0	5.0	217475.0	106	281	0.09307519929043875	300.0	300.0	10.77838766844431	38.40536830548689	188.83217033238475
chr1	154973544	154976065	chr1	155016928	155017769	"0,255,255"	6	chr1-chr1-6544	0.0	6.0	6.0	42544.0	136	173	0.10497952281658054	300.0	300.0	13.92650822732283	39.45164897973174	125.93469943408793
chr1	45339806	45341609	chr1	45490325	45493338	"0,255,255"	6	chr1-chr1-6545	0.0	6.0	6.0	151124.0	129	416	0.07328512369380062	300.0	300.0	11.764987809581811	60.66955600113029	204.2858923728334
chr1	179882581	179883915	chr1	179953813	179955533	"0,255,255"	5	chr1-chr1-6546	0.0	5.0	5.0	71425.0	118	131	0.09630570718984495	300.0	300.0	12.213294707325641	57.84204719868899	75.68758424612278
chr1	26692864	26697200	chr1	26788249	26789508	"0,255,255"	7	chr1-chr1-6547	0.0	7.0	7.0	93846.5	303	314	0.07359511736566596	300.0	300.0	12.34325724952974	119.57941073585118	190.5489358497066
chr1	222096172	222097831	chr1	222170768	222171381	"0,255,255"	5	chr1-chr1-6548	0.0	5.0	5.0	74073.0	90	118	0.12945318211170181	300.0	300.0	13.042924841219385	45.085733478264885	76.94646413483892
chr1	182445375	182447955	chr1	182784434	182784876	"0,255,255"	5	chr1-chr1-6549	0.0	5.0	5.0	337990.0	208	205	0.09732548966174272	300.0	300.0	9.987530904613418	120.43141166600871	58.539728721476216
chr1	167600343	167601610	chr1	167630012	167635073	"0,255,255"	8	chr1-chr1-6550	0.0	8.0	8.0	31566.0	184	190	0.07436602522320772	300.0	300.0	18.005900569456813	74.19222616143294	30.661925851365176
chr1	200279224	200281043	chr1	200306615	200309522	"0,255,255"	5	chr1-chr1-6551	0.0	5.0	5.0	27935.0	172	189	0.062233946203509624	300.0	300.0	10.580680535790368	61.88485449181456	79.2649615118606
chr1	209569137	209572379	chr1	209692948	209693439	"0,255,255"	7	chr1-chr1-6552	0.0	7.0	7.0	122435.5	124	172	0.1103039597270027	300.0	300.0	16.94111340250938	15.455790618727756	136.9584844064457
chr1	40039351	40040907	chr1	40063271	40067849	"0,255,255"	6	chr1-chr1-6553	0.0	6.0	3.0	25431.0	138	112	0.05753849946353827	300.0	300.0	15.039993892044976	30.52011570369035	5.447954940811647
chr1	25037128	25038094	chr1	25099441	25101665	"0,255,255"	6	chr1-chr1-6554	0.0	6.0	6.0	62942.0	323	273	0.11063986072393221	300.0	300.0	10.456250144805306	167.77440498084565	125.81933432656952
chr1	18912108	18913601	chr1	18950007	18952898	"0,255,255"	5	chr1-chr1-6555	0.0	5.0	5.0	38598.0	289	133	0.06708887540095494	300.0	300.0	10.21766330869615	112.71020078975013	25.661469440473017
chr1	234962382	234963871	chr1	235074467	235075400	"0,255,255"	6	chr1-chr1-6556	0.0	6.0	6.0	111807.0	193	136	0.1457230205240891	300.0	300.0	13.638067602154647	69.11826916305237	42.50500092010807
chr1	1122233	1123402	chr1	1228034	1232420	"0,255,255"	5	chr1-chr1-6557	0.0	5.0	5.0	107409.5	339	141	0.05294646800320189	300.0	300.0	9.742249556072734	193.08126408513675	24.54486987933611
