Promoter	PromoterTarget	directEnhancer	indirectEnhancer	directPromoter	indirectPromoter	directEnhancerHub	indirectEnhancerHub
chr1:94855800-94855847|Promoter	chr1:94613814-94855426|-|SLC44A3-AS1			chr1:94857223-94857256|Promoter			
chr1:94857223-94857256|Promoter	chr1:94613814-94855426|-|SLC44A3-AS1			chr1:94855800-94855847|Promoter			
chr1:95118080-95118162|Promoter	chr1:95117923-95244955|+|TMEM56-RWDD3		chr1:95114262-95114264|Enhancer	chr1:95119167-95119706|Promoter			
chr1:95119167-95119706|Promoter	chr1:95120147-95138554|+|AC092802.3	chr1:95114262-95114264|Enhancer		chr1:95118080-95118162|Promoter			
chr1:9909004-9909709|Promoter	chr1:9848276-9910336|-|CTNNBIP1	chr1:9903280-9905122|Enhancer					
chr20:1360029-1361118|Promoter	chr20:1361622-1362585|+|AL136531.1	chr20:1357900-1358266|Enhancer					
chr20:13639030-13640040|Promoter	chr20:13389394-13638932|-|TASP1	chr20:13647899-13649037|Enhancer					
chr20:1631566-1632617|Promoter	chr20:1633508-1648472|+|SIRPG-AS1	chr20:1624261-1625846|Enhancer	chr20:1660347-1660531|Enhancer				
chr20:1666403-1666789|Promoter	chr20:1666360-1666640|+|RN7SL561P	chr20:1664065-1664227|Enhancer					
chr20:1708580-1708721|Promoter	chr20:1665283-1708200|-|SIRPB3P			chr20:1709994-1710142|Promoter			
chr20:1709994-1710142|Promoter	chr20:1665283-1708200|-|SIRPB3P			chr20:1708580-1708721|Promoter			
chr20:17961229-17961462|Promoter	chr20:17962710-17962946|-|SNORD17	chr20:17959819-17960045|Enhancer					
chr20:17968923-17969096|Promoter	chr20:17969018-17991122|+|MGME1,chr20:17941597-17968980|-|SNX5	chr20:17992241-17992722|Enhancer	chr20:17995978-17996308|Enhancer				
chr20:18497352-18497357|Promoter	chr20:18486540-18497225|-|RBBP9	chr20:18493343-18493346|Enhancer					
chr20:20016990-20017397|Promoter	chr20:20017116-20033655|+|NAA20	chr20:20022635-20022854|Enhancer					
chr20:20018022-20018130|Promoter	chr20:20017116-20033655|+|NAA20	chr20:20014831-20014902|Enhancer					
chr20:20093676-20094383|Promoter	chr20:20094401-20095684|-|AL035454.1	chr20:20099520-20099564|Enhancer					
chr20:21303375-21303765|Promoter	chr20:21302731-21303704|-|AL117332.1	chr20:21312832-21313483|Enhancer					
chr20:23351471-23352559|Promoter	chr20:23346941-23351486|-|AL096677.1	chr20:23366334-23367078|Enhancer	chr20:23370116-23370319|Enhancer,chr20:23367806-23368002|Enhancer				chr20:23367806-23368002|Enhancer
chr20:23797158-23797170|Promoter	chr20:23798141-23805663|+|AL591074.1			chr20:23799333-23799335|Promoter			
chr20:23799333-23799335|Promoter	chr20:23798141-23805663|+|AL591074.1			chr20:23797158-23797170|Promoter			
chr20:2652959-2653089|Promoter	chr20:2652777-2652842|+|MIR1292			chr20:2654977-2655173|Promoter			
chr20:2654977-2655173|Promoter	chr20:2655067-2655198|+|SNORA51			chr20:2652959-2653089|Promoter			
chr20:312540-312585|Promoter	chr20:311731-313237|+|AL034548.2	chr20:319631-319808|Enhancer					
chr20:3160423-3160669|Promoter	chr20:3107573-3160196|-|UBOX5	chr20:3157507-3157823|Enhancer					
chr20:31604246-31606222|Promoter	chr20:31605283-31606515|+|ID1	chr20:31612704-31613100|Enhancer					
chr20:32205593-32206092|Promoter	chr20:32192504-32207743|-|PLAGL2	chr20:32203419-32204696|Enhancer	chr20:32285294-32286425|Enhancer,chr20:32253458-32255681|Enhancer,chr20:32290772-32291877|Enhancer		chr20:32206287-32206705|Promoter		chr20:32285294-32286425|Enhancer
chr20:32206287-32206705|Promoter	chr20:32192504-32207743|-|PLAGL2	chr20:32203419-32204696|Enhancer	chr20:32285294-32286425|Enhancer,chr20:32253458-32255681|Enhancer,chr20:32290772-32291877|Enhancer		chr20:32205593-32206092|Promoter		chr20:32285294-32286425|Enhancer
chr20:32354907-32355782|Promoter	chr20:32355053-32355734|+|AL121583.1	chr20:32332169-32334869|Enhancer					
chr20:32741543-32741545|Promoter	chr20:32632183-32743523|-|FO393400.1	chr20:32747256-32747259|Enhancer					
chr20:34247584-34247744|Promoter	chr20:34245953-34246537|-|AL035458.1	chr20:34249220-34249458|Enhancer					
chr20:35146361-35146442|Promoter	chr20:35115364-35147336|-|EDEM2	chr20:35145270-35145374|Enhancer					
chr20:35452605-35452871|Promoter	chr20:35453954-35454097|-|MIR1289-1			chr20:35454402-35454795|Promoter			
chr20:35454402-35454795|Promoter	chr20:35433347-35454746|-|GDF5			chr20:35452605-35452871|Promoter			
chr20:35616563-35616733|Promoter	chr20:35615892-35621049|+|SPAG4	chr20:35660420-35661693|Enhancer	chr20:35619376-35620075|Enhancer,chr20:35620935-35621561|Enhancer		chr20:35663537-35663857|Promoter		chr20:35619376-35620075|Enhancer
chr20:35663537-35663857|Promoter	chr20:35626031-35664886|-|CPNE1	chr20:35660420-35661693|Enhancer	chr20:35619376-35620075|Enhancer,chr20:35620935-35621561|Enhancer		chr20:35616563-35616733|Promoter		chr20:35619376-35620075|Enhancer
chr20:36646158-36646240|Promoter	chr20:36612318-36646196|-|SLA2	chr20:36642224-36642285|Enhancer					
chr20:37603782-37603788|Promoter	chr20:37602852-37603185|-|GLRXP1	chr20:37656594-37656596|Enhancer					
chr20:38870613-38871401|Promoter	chr20:38872770-38873074|+|RN7SL116P	chr20:38863182-38863591|Enhancer					
chr20:38872754-38873650|Promoter	chr20:38872770-38873074|+|RN7SL116P	chr20:38843265-38844483|Enhancer	chr20:38832400-38833466|Enhancer				
chr20:4013787-4014879|Promoter	chr20:3927309-4015558|-|RNF24	chr20:3980212-3980860|Enhancer					
chr20:41198685-41198701|Promoter	chr20:41196647-41196938|-|AL022394.1	chr20:41200855-41200952|Enhancer					
chr20:41329505-41330247|Promoter	chr20:41331123-41331660|+|ADI1P1			chr20:41330785-41333547|Promoter			
chr20:41330785-41333547|Promoter	chr20:41331123-41331660|+|ADI1P1			chr20:41329505-41330247|Promoter			
chr20:44209920-44211093|Promoter	chr20:44210992-44226027|+|OSER1-DT,chr20:44195939-44210771|-|OSER1	chr20:44203468-44204632|Enhancer	chr20:44198945-44199322|Enhancer				
chr20:45362597-45363560|Promoter	chr20:45363510-45410068|+|SYS1-DBNDD2	chr20:45354757-45355711|Enhancer	chr20:45354347-45354503|Enhancer				
chr20:45388212-45388826|Promoter	chr20:45388347-45388705|-|NDUFB4P10	chr20:45390766-45391381|Enhancer					
chr20:45972510-45972511|Promoter	chr20:45948660-45972203|-|ZNF335	chr20:50707760-50707765|Enhancer					
chr20:4684728-4684876|Promoter	chr20:4627758-4685148|-|RPS4XP2			chr20:4686203-4686318|Promoter			
chr20:4686203-4686318|Promoter	chr20:4686236-4701590|+|PRNP			chr20:4684728-4684876|Promoter			
chr20:46903136-46903139|Promoter	chr20:46901143-46901726|-|AL354766.2	chr20:46905477-46905480|Enhancer					
chr20:47317486-47317969|Promoter	chr20:47318502-47320754|+|AL031666.2			chr20:47319093-47319315|Promoter			
chr20:47319093-47319315|Promoter	chr20:47318502-47320754|+|AL031666.2			chr20:47317486-47317969|Promoter			
chr20:47483301-47483456|Promoter	chr20:47484278-47484381|-|RNU6-497P	chr20:47487202-47488327|Enhancer	chr20:47497285-47498749|Enhancer,chr20:47490906-47491138|Enhancer,chr20:47489642-47489830|Enhancer		chr20:47485765-47486268|Promoter,chr20:47501514-47501838|Promoter		chr20:47490906-47491138|Enhancer
chr20:47485765-47486268|Promoter	chr20:47484278-47484381|-|RNU6-497P	chr20:47487202-47488327|Enhancer	chr20:47497285-47498749|Enhancer,chr20:47490906-47491138|Enhancer,chr20:47489642-47489830|Enhancer		chr20:47483301-47483456|Promoter,chr20:47501514-47501838|Promoter		chr20:47490906-47491138|Enhancer
chr20:47501514-47501838|Promoter	chr20:47501887-47656877|+|NCOA3	chr20:47497285-47498749|Enhancer	chr20:47487202-47488327|Enhancer,chr20:47490906-47491138|Enhancer,chr20:47489642-47489830|Enhancer		chr20:47485765-47486268|Promoter,chr20:47483301-47483456|Promoter		chr20:47487202-47488327|Enhancer
chr20:47677642-47678476|Promoter	chr20:47677901-47686297|+|AL354813.1	chr20:47680106-47680581|Enhancer					
chr20:47786057-47786483|Promoter	chr20:47656912-47786616|-|SULF2			chr20:47787640-47788146|Promoter			
chr20:47787640-47788146|Promoter	chr20:47656912-47786616|-|SULF2			chr20:47786057-47786483|Promoter			
chr20:48847701-48847937|Promoter	chr20:48821688-48849458|-|AL133342.1			chr20:48850017-48850130|Promoter			
chr20:48850017-48850130|Promoter	chr20:48821688-48849458|-|AL133342.1			chr20:48847701-48847937|Promoter			
chr20:49713553-49714259|Promoter	chr20:49632945-49713878|-|B4GALT5	chr20:49717775-49717933|Enhancer					
chr20:49812508-49812793|Promoter	chr20:49812713-49892242|+|SLC9A8	chr20:49805176-49805568|Enhancer	chr20:49776225-49777778|Enhancer,chr20:49802569-49802839|Enhancer				chr20:49802569-49802839|Enhancer
chr20:50115944-50116071|Promoter	chr20:50081124-50115954|-|UBE2V1	chr20:50103676-50103975|Enhancer	chr20:50109908-50110571|Enhancer,chr20:50111045-50111997|Enhancer				chr20:50111045-50111997|Enhancer
chr20:50322108-50322430|Promoter	chr20:50310711-50321342|-|LINC01271	chr20:50323259-50323937|Enhancer					
chr20:50478103-50478462|Promoter	chr20:50479767-50479991|+|COX6CP2	chr20:50471130-50471657|Enhancer					
chr20:50509960-50510264|Promoter	chr20:50510321-50585241|+|PTPN1	chr20:50560228-50564147|Enhancer	chr20:50564186-50564793|Enhancer,chr20:50514838-50515133|Enhancer,chr20:50570507-50570674|Enhancer,chr20:50516531-50516958|Enhancer,chr20:50519200-50520381|Enhancer				chr20:50516531-50516958|Enhancer
chr20:50730787-50731571|Promoter	chr20:50731580-50756795|+|PARD6B	chr20:50735812-50736213|Enhancer					
chr20:5125856-5128029|Promoter	chr20:5127008-5197887|+|CDS2,chr20:5114953-5126626|-|PCNA	chr20:5142409-5143485|Enhancer					
chr20:53591569-53592300|Promoter	chr20:53567065-53593839|-|ZNF217	chr20:53585004-53585509|Enhancer	chr20:53580516-53581320|Enhancer				
chr20:53609225-53609228|Promoter	chr20:53608354-53634590|+|AC005808.1	chr20:53600734-53600760|Enhancer					
chr20:5609888-5611202|Promoter	chr20:5544404-5611026|-|GPCPD1	chr20:5673327-5674892|Enhancer	chr20:5659030-5661223|Enhancer				
chr20:56248130-56248251|Promoter	chr20:56248732-56249815|+|MC3R			chr20:56249323-56249566|Promoter			
chr20:56249323-56249566|Promoter	chr20:56248732-56249815|+|MC3R			chr20:56248130-56248251|Promoter			
chr20:56468084-56468668|Promoter	chr20:56468585-56519449|+|RTF2	chr20:56454218-56456070|Enhancer	chr20:56439817-56442017|Enhancer				
chr20:57710508-57710931|Promoter	chr20:57710156-57712780|+|NKILA	chr20:57698203-57698828|Enhancer	chr20:57718394-57718723|Enhancer				
chr20:58310431-58311176|Promoter	chr20:58309715-58367507|+|RAB22A	chr20:58312004-58313021|Enhancer					
chr20:59114185-59114840|Promoter	chr20:59113224-59113631|+|MRPS16P2	chr20:59110054-59110507|Enhancer					
chr20:63627501-63629095|Promoter	chr20:63627227-63628824|+|MHENCR	chr20:63632855-63632943|Enhancer					
chr20:63730505-63731117|Promoter	chr20:63730072-63730377|-|AL121845.4	chr20:63714153-63714907|Enhancer					
chr20:63829766-63830374|Promoter	chr20:63743666-63831244|-|ZBTB46	chr20:63825928-63826440|Enhancer					
chr21:15015949-15016201|Promoter	chr21:14818843-15014430|-|AF127577.4	chr21:15017602-15017623|Enhancer					
chr21:15051713-15052526|Promoter	chr21:15050189-15052379|+|AF127577.6	chr21:15056965-15057839|Enhancer					
chr21:16538545-16539446|Promoter	chr21:16539089-16539169|+|MIR99A			chr21:16540383-16540632|Promoter			
chr21:16540383-16540632|Promoter	chr21:16539828-16539911|+|MIRLET7C			chr21:16538545-16539446|Promoter			
chr21:21738056-21738628|Promoter	chr21:21723293-21737319|-|LINC00317	chr21:21732968-21734374|Enhancer					
chr21:22440065-22440067|Promoter	chr21:22436290-22438349|-|MAPK6P2	chr21:22492078-22492081|Enhancer					
chr21:25559071-25561572|Promoter	chr21:25561909-25575168|+|MIR155HG	chr21:25515577-25516486|Enhancer,chr21:25501035-25503861|Enhancer,chr21:25551069-25551788|Enhancer	chr21:25509980-25510480|Enhancer,chr21:25451108-25452081|Enhancer,chr21:25577172-25579584|Enhancer,chr21:25490774-25491940|Enhancer,chr21:25486825-25487737|Enhancer,chr21:25513777-25514402|Enhancer,chr21:25485981-25486090|Enhancer,chr21:25396114-25396676|Enhancer,chr21:25570763-25571101|Enhancer,chr21:25428570-25429334|Enhancer,chr21:25456401-25458150|Enhancer,chr21:25464149-25465205|Enhancer,chr21:25562838-25566614|Enhancer,chr21:25555138-25556333|Enhancer,chr21:25402975-25403933|Enhancer,chr21:25461976-25463239|Enhancer,chr21:25511836-25512356|Enhancer		chr21:25573734-25574560|Promoter,chr21:25581722-25583159|Promoter	chr21:25501035-25503861|Enhancer	chr21:25456401-25458150|Enhancer
chr21:25573734-25574560|Promoter	chr21:25573980-25574044|+|MIR155	chr21:25577172-25579584|Enhancer,chr21:25486825-25487737|Enhancer,chr21:25396114-25396676|Enhancer,chr21:25456401-25458150|Enhancer,chr21:25501035-25503861|Enhancer,chr21:25464149-25465205|Enhancer	chr21:25509980-25510480|Enhancer,chr21:25451108-25452081|Enhancer,chr21:25490774-25491940|Enhancer,chr21:25515577-25516486|Enhancer,chr21:25513777-25514402|Enhancer,chr21:25485981-25486090|Enhancer,chr21:25551069-25551788|Enhancer,chr21:25570763-25571101|Enhancer,chr21:25428570-25429334|Enhancer,chr21:25562838-25566614|Enhancer,chr21:25555138-25556333|Enhancer,chr21:25402975-25403933|Enhancer,chr21:25461976-25463239|Enhancer,chr21:25511836-25512356|Enhancer		chr21:25581722-25583159|Promoter,chr21:25559071-25561572|Promoter	chr21:25501035-25503861|Enhancer	chr21:25562838-25566614|Enhancer
chr21:25581722-25583159|Promoter	chr21:25582770-25583326|-|AP000223.1	chr21:25396114-25396676|Enhancer	chr21:25509980-25510480|Enhancer,chr21:25451108-25452081|Enhancer,chr21:25577172-25579584|Enhancer,chr21:25490774-25491940|Enhancer,chr21:25515577-25516486|Enhancer,chr21:25486825-25487737|Enhancer,chr21:25513777-25514402|Enhancer,chr21:25485981-25486090|Enhancer,chr21:25551069-25551788|Enhancer,chr21:25570763-25571101|Enhancer,chr21:25428570-25429334|Enhancer,chr21:25456401-25458150|Enhancer,chr21:25464149-25465205|Enhancer,chr21:25562838-25566614|Enhancer,chr21:25555138-25556333|Enhancer,chr21:25402975-25403933|Enhancer,chr21:25501035-25503861|Enhancer,chr21:25461976-25463239|Enhancer,chr21:25511836-25512356|Enhancer		chr21:25573734-25574560|Promoter,chr21:25559071-25561572|Promoter		chr21:25501035-25503861|Enhancer
chr21:25585040-25585390|Promoter	chr21:25582770-25583326|-|AP000223.1	chr21:25586316-25586630|Enhancer					
chr21:29017704-29018109|Promoter	chr21:29004384-29019349|-|RWDD2B	chr21:29022083-29022925|Enhancer					
chr21:29300202-29300469|Promoter	chr21:29298922-29346148|+|BACH1	chr21:29301962-29302476|Enhancer					
chr21:30717340-30718530|Promoter	chr21:30718525-30718777|-|KRTAP21-3	chr21:30710654-30711254|Enhancer					
chr21:33056453-33056456|Promoter	chr21:33057829-33064983|+|LINC00945	chr21:33048339-33048340|Enhancer					
chr21:33231531-33232087|Promoter	chr21:33229901-33265675|+|IFNAR2	chr21:33234712-33235158|Enhancer,chr21:33237876-33238889|Enhancer,chr21:33199333-33200157|Enhancer,chr21:33268756-33269489|Enhancer,chr21:33246764-33247514|Enhancer	chr21:33256095-33256319|Enhancer,chr21:33272993-33274362|Enhancer,chr21:33259341-33259726|Enhancer,chr21:33261886-33262237|Enhancer,chr21:33258995-33259095|Enhancer			chr21:33237876-33238889|Enhancer	chr21:33256095-33256319|Enhancer
chr21:35048516-35049701|Promoter	chr21:34787801-35049344|-|RUNX1	chr21:34967441-34969295|Enhancer,chr21:35088276-35089268|Enhancer	chr21:35091473-35091817|Enhancer,chr21:34897750-34897995|Enhancer,chr21:35042660-35043768|Enhancer,chr21:35044972-35047897|Enhancer,chr21:34935494-34936583|Enhancer,chr21:34900293-34900742|Enhancer,chr21:34945154-34945848|Enhancer,chr21:34982870-34983992|Enhancer,chr21:34986840-34988124|Enhancer,chr21:35096426-35097339|Enhancer,chr21:35024071-35024745|Enhancer,chr21:35094817-35096182|Enhancer,chr21:34989303-34990495|Enhancer,chr21:35011383-35011967|Enhancer,chr21:34973399-34974735|Enhancer,chr21:34942887-34943319|Enhancer		chr21:35050963-35051679|Promoter	chr21:35088276-35089268|Enhancer	chr21:34989303-34990495|Enhancer
chr21:35050963-35051679|Promoter	chr21:34787801-35049344|-|RUNX1	chr21:35088276-35089268|Enhancer	chr21:35091473-35091817|Enhancer,chr21:34897750-34897995|Enhancer,chr21:35042660-35043768|Enhancer,chr21:35044972-35047897|Enhancer,chr21:34935494-34936583|Enhancer,chr21:34967441-34969295|Enhancer,chr21:34900293-34900742|Enhancer,chr21:34945154-34945848|Enhancer,chr21:34982870-34983992|Enhancer,chr21:34986840-34988124|Enhancer,chr21:35096426-35097339|Enhancer,chr21:35024071-35024745|Enhancer,chr21:35094817-35096182|Enhancer,chr21:34989303-34990495|Enhancer,chr21:35011383-35011967|Enhancer,chr21:34973399-34974735|Enhancer,chr21:34942887-34943319|Enhancer		chr21:35048516-35049701|Promoter		chr21:34989303-34990495|Enhancer
chr21:38257671-38257881|Promoter	chr21:38256698-38307357|+|KCNJ15	chr21:38254020-38254830|Enhancer					
chr21:39183518-39183919|Promoter	chr21:39174769-39183851|-|PSMG1	chr21:39189849-39190189|Enhancer	chr21:39188511-39188964|Enhancer				
chr21:39314303-39314943|Promoter	chr21:39313935-39314962|+|BRWD1-AS2	chr21:39388266-39388913|Enhancer					
chr21:42008190-42009337|Promoter	chr21:42009194-42024924|+|ZNF295-AS1	chr21:42002625-42003116|Enhancer					
chr21:44013060-44013961|Promoter	chr21:44012309-44106552|+|TRAPPC10	chr21:44024328-44024470|Enhancer					
chr21:44872068-44872116|Promoter	chr21:44849585-44873903|-|PTTG1IP	chr21:44866810-44867307|Enhancer					
chr22:16915989-16916264|Promoter	chr22:16914235-16914981|-|IGKV2OR22-4	chr22:16917370-16917638|Enhancer					
chr22:16952674-16952762|Promoter	chr22:16953895-16956808|+|AC006548.3	chr22:16949767-16949939|Enhancer					
chr22:18150122-18150192|Promoter	chr22:18149899-18177397|+|USP18	chr22:18152145-18152260|Enhancer					
chr22:20507587-20508040|Promoter	chr22:20507602-20587632|+|MED15	chr22:20566723-20567833|Enhancer					
chr22:20957396-20957398|Promoter	chr22:20957092-20964679|+|LINC01637	chr22:20960132-20960137|Enhancer					
chr22:21649611-21651044|Promoter	chr22:21652270-21670237|+|AP000553.1	chr22:21646816-21647000|Enhancer					
chr22:21867690-21868368|Promoter	chr22:21754500-21867680|-|MAPK1	chr22:21876517-21877147|Enhancer					
chr22:21936408-21936553|Promoter	chr22:21938293-21977632|+|AC245452.1			chr22:21938120-21938236|Promoter			
chr22:21938120-21938236|Promoter	chr22:21938293-21977632|+|AC245452.1			chr22:21936408-21936553|Promoter			
chr22:22024693-22024701|Promoter	chr22:22026076-22026593|+|IGLVI-70	chr22:42730149-42730150|Enhancer					
chr22:22721864-22722440|Promoter	chr22:22720623-22721145|+|IGLV3-19	chr22:22717341-22717885|Enhancer					
chr22:24951560-24952409|Promoter	chr22:24952730-25197448|+|KIAA1671	chr22:24949575-24950002|Enhancer					
chr22:26902021-26902487|Promoter	chr22:26903292-26920611|+|Z97353.2	chr22:26899844-26900064|Enhancer					
chr22:28772547-28772714|Promoter	chr22:28772674-28789301|+|CCDC117			chr22:28773610-28773975|Promoter			
chr22:28773610-28773975|Promoter	chr22:28772674-28789301|+|CCDC117			chr22:28772547-28772714|Promoter			
chr22:28798860-28799116|Promoter	chr22:28794555-28800597|-|XBP1	chr22:28796683-28797298|Enhancer					
chr22:29579797-29579924|Promoter	chr22:29554808-29581337|-|NIPSNAP1			chr22:29581105-29581137|Promoter			
chr22:29581105-29581137|Promoter	chr22:29554808-29581337|-|NIPSNAP1			chr22:29579797-29579924|Promoter			
chr22:30421804-30422016|Promoter	chr22:30421206-30421536|-|AC004832.4			chr22:30422944-30423210|Promoter			
chr22:30422944-30423210|Promoter	chr22:30421206-30421536|-|AC004832.4			chr22:30421804-30422016|Promoter			
chr22:30635572-30635954|Promoter	chr22:30635781-30663299|+|SLC35E4	chr22:30644098-30644635|Enhancer	chr22:30637691-30638170|Enhancer,chr22:30649367-30649870|Enhancer				chr22:30649367-30649870|Enhancer
chr22:31488460-31488641|Promoter	chr22:31439359-31489842|-|EIF4ENIF1	chr22:31487269-31487561|Enhancer					
chr22:31661006-31661090|Promoter	chr22:31618491-31662432|-|PISD			chr22:31662378-31662891|Promoter			
chr22:31662378-31662891|Promoter	chr22:31618491-31662432|-|PISD			chr22:31661006-31661090|Promoter			
chr22:32474389-32475940|Promoter	chr22:32474811-32498829|+|FBXO7	chr22:32482883-32482983|Enhancer					
