Promoter	PromoterTarget	directEnhancer	indirectEnhancer	directPromoter	indirectPromoter	directEnhancerHub	indirectEnhancerHub
chr20:45362706-45365986|Promoter	chr20:45363510-45410068|+|SYS1-DBNDD2	chr20:45435442-45438214|Enhancer		chr20:45414813-45416453|Promoter			
chr20:45414813-45416453|Promoter	chr20:45416084-45448578|+|PIGT		chr20:45435442-45438214|Enhancer	chr20:45362706-45365986|Promoter			
chr20:45932597-45935641|Promoter	chr20:45934683-45948020|+|PCIF1,chr20:45926518-45935055|-|AL162458.1	chr20:45798835-45800129|Enhancer					
chr20:46021893-46023328|Promoter	chr20:46013500-46022073|-|SLC12A5-AS1	chr20:46172127-46176276|Enhancer	chr20:46131439-46135125|Enhancer				
chr20:46681144-46682802|Promoter	chr20:46681676-46682375|-|AL133520.1	chr20:46544454-46545300|Enhancer,chr20:46699664-46700011|Enhancer				chr20:46699664-46700011|Enhancer	
chr20:4718867-4723478|Promoter	chr20:4721909-4728460|+|PRND	chr20:4606192-4609965|Enhancer					
chr20:47348617-47350374|Promoter	chr20:47348137-47349142|-|AL031666.3	chr20:47383170-47385222|Enhancer	chr20:47220173-47220889|Enhancer				
chr20:47411814-47415633|Promoter	chr20:47391929-47412327|-|LINC01754	chr20:47487209-47488590|Enhancer			chr20:47500651-47501826|Promoter		
chr20:47500651-47501826|Promoter	chr20:47501887-47656877|+|NCOA3	chr20:47487209-47488590|Enhancer			chr20:47411814-47415633|Promoter		
chr20:4759312-4763112|Promoter	chr20:4761300-4761696|+|AL133396.2	chr20:4949203-4951031|Enhancer,chr20:4897016-4898108|Enhancer,chr20:4954066-4958978|Enhancer,chr20:4813044-4815902|Enhancer				chr20:4813044-4815902|Enhancer	
chr20:47677290-47679902|Promoter	chr20:47677901-47686297|+|AL354813.1	chr20:47711996-47715358|Enhancer					
chr20:47783985-47786007|Promoter	chr20:47656912-47786616|-|SULF2	chr20:47725419-47726274|Enhancer					
chr20:48652351-48659309|Promoter	chr20:48657073-48659119|+|AL035106.1	chr20:48817487-48820128|Enhancer,chr20:48902076-48908041|Enhancer	chr20:48782211-48784699|Enhancer,chr20:48788192-48788944|Enhancer,chr20:48737807-48741229|Enhancer,chr20:48846654-48847164|Enhancer	chr20:48822954-48829160|Promoter		chr20:48902076-48908041|Enhancer	chr20:48737807-48741229|Enhancer
chr20:48822954-48829160|Promoter	chr20:48624252-48827999|-|PREX1	chr20:48846654-48847164|Enhancer,chr20:48737807-48741229|Enhancer,chr20:48902076-48908041|Enhancer	chr20:48782211-48784699|Enhancer,chr20:48788192-48788944|Enhancer,chr20:48817487-48820128|Enhancer	chr20:48652351-48659309|Promoter		chr20:48902076-48908041|Enhancer	chr20:48782211-48784699|Enhancer
chr20:49132487-49138785|Promoter	chr20:49134480-49135012|+|ARPC3P1			chr20:49216304-49220182|Promoter			
chr20:49216304-49220182|Promoter	chr20:49219295-49244077|+|DDX27			chr20:49132487-49138785|Promoter			
chr20:49276303-49279122|Promoter	chr20:49279116-49279208|+|RF02216,chr20:49237946-49278426|-|ZNFX1,chr20:49278178-49295738|+|ZFAS1,chr20:49278427-49278624|+|RF02215,chr20:49278940-49279028|+|SNORD12C	chr20:49246030-49248507|Enhancer					
chr20:49484375-49484952|Promoter	chr20:49363877-49484297|-|KCNB1	chr20:49508785-49509468|Enhancer					
chr20:49713804-49714808|Promoter	chr20:49632945-49713878|-|B4GALT5	chr20:49608483-49612318|Enhancer	chr20:49843182-49847478|Enhancer,chr20:49541357-49543385|Enhancer,chr20:49630756-49633516|Enhancer		chr20:49723039-49724141|Promoter		chr20:49541357-49543385|Enhancer
chr20:49723039-49724141|Promoter	chr20:49721949-49722247|+|RN7SL197P	chr20:49608483-49612318|Enhancer	chr20:49843182-49847478|Enhancer,chr20:49541357-49543385|Enhancer,chr20:49630756-49633516|Enhancer		chr20:49713804-49714808|Promoter		chr20:49541357-49543385|Enhancer
chr20:49976277-49983083|Promoter	chr20:49982980-49988886|+|SNAI1	chr20:50066210-50073534|Enhancer					
chr20:50183769-50192051|Promoter	chr20:50190734-50192689|+|CEBPB,chr20:50184598-50191498|-|CEBPB-AS1	chr20:50460001-50464594|Enhancer					
chr20:50509377-50511317|Promoter	chr20:50510321-50585241|+|PTPN1	chr20:50568777-50570869|Enhancer					
chr20:50790170-50795871|Promoter	chr20:50794894-50882676|+|BCAS4	chr20:50844228-50846084|Enhancer,chr20:50815191-50821421|Enhancer,chr20:50848071-50852217|Enhancer		chr20:50927273-50931845|Promoter		chr20:50848071-50852217|Enhancer	
chr20:50927273-50931845|Promoter	chr20:50930984-50945134|+|ADNP-AS1,chr20:50888916-50931437|-|ADNP		chr20:50844228-50846084|Enhancer,chr20:50815191-50821421|Enhancer,chr20:50848071-50852217|Enhancer	chr20:50790170-50795871|Promoter			chr20:50848071-50852217|Enhancer
chr20:5123855-5127617|Promoter	chr20:5127008-5197887|+|CDS2,chr20:5114953-5126626|-|PCNA	chr20:5222799-5223489|Enhancer,chr20:5190415-5195310|Enhancer				chr20:5190415-5195310|Enhancer	
chr20:52190141-52192055|Promoter	chr20:52051663-52191779|-|ZFP64	chr20:52241260-52244216|Enhancer,chr20:52128048-52129175|Enhancer	chr20:52378008-52380078|Enhancer,chr20:52219217-52219752|Enhancer			chr20:52128048-52129175|Enhancer	chr20:52378008-52380078|Enhancer
chr20:53938576-53942834|Promoter	chr20:53940160-53942508|+|AC005220.1	chr20:53914691-53917957|Enhancer					
chr20:5608639-5611879|Promoter	chr20:5544404-5611026|-|GPCPD1	chr20:5641603-5645609|Enhancer,chr20:5567437-5569390|Enhancer				chr20:5567437-5569390|Enhancer	
chr20:56249249-56249626|Promoter	chr20:56248732-56249815|+|MC3R	chr20:54680914-54681908|Enhancer					
chr20:57388380-57392588|Promoter	chr20:57391396-57409333|+|RBM38	chr20:57450110-57451135|Enhancer,chr20:57494445-57499746|Enhancer	chr20:57591038-57595924|Enhancer			chr20:57494445-57499746|Enhancer	
chr20:57621320-57622784|Promoter	chr20:57603846-57620576|-|ZBP1	chr20:58178357-58179793|Enhancer					
chr20:58650121-58652342|Promoter	chr20:58651253-58679526|+|STX16,chr20:58651434-58715410|+|STX16-NPEPL1	chr20:58237001-58237715|Enhancer,chr20:58692065-58694178|Enhancer				chr20:58692065-58694178|Enhancer	
chr20:59004284-59006228|Promoter	chr20:58995185-59007254|-|CTSZ			chr20:59041481-59043625|Promoter			
chr20:59030322-59032850|Promoter	chr20:59025475-59032345|-|ATP5F1E	chr20:58870092-58870625|Enhancer,chr20:58890850-58894398|Enhancer				chr20:58890850-58894398|Enhancer	
chr20:59041481-59043625|Promoter	chr20:59033145-59042805|-|PRELID3B			chr20:59004284-59006228|Promoter			
chr20:5948411-5950557|Promoter	chr20:5937228-5950558|-|TRMT6	chr20:5527798-5529987|Enhancer	chr20:5933476-5936363|Enhancer				
chr20:62300372-62306403|Promoter	chr20:62305432-62306325|-|AL354836.1,chr20:62302093-62308862|+|ADRM1	chr20:62381050-62383946|Enhancer		chr20:62385278-62387685|Promoter			
chr20:62385278-62387685|Promoter	chr20:62387103-62388520|+|RPS21,chr20:62386303-62386970|-|AL121832.2		chr20:62381050-62383946|Enhancer	chr20:62300372-62306403|Promoter			
chr20:63006394-63012248|Promoter	chr20:63009383-63085071|+|LINC01749,chr20:63005927-63007035|-|BHLHE23	chr20:62970205-62974466|Enhancer	chr20:62899131-62900486|Enhancer		chr20:63179142-63180487|Promoter		
chr20:63179142-63180487|Promoter	chr20:63166797-63180903|-|AL096828.1	chr20:62970205-62974466|Enhancer	chr20:62899131-62900486|Enhancer		chr20:63006394-63012248|Promoter		
chr20:63537358-63538907|Promoter	chr20:63528001-63537376|-|PTK6	chr20:63578621-63578788|Enhancer	chr20:63786338-63787058|Enhancer,chr20:63727436-63728359|Enhancer,chr20:63795439-63796377|Enhancer	chr20:63626170-63627614|Promoter,chr20:63863409-63865794|Promoter	chr20:63728631-63733445|Promoter,chr20:63706014-63709272|Promoter,chr20:63736084-63741933|Promoter		chr20:63795439-63796377|Enhancer
chr20:63626170-63627614|Promoter	chr20:63627227-63628824|+|MHENCR,chr20:63587602-63627101|-|GMEB2		chr20:63578621-63578788|Enhancer,chr20:63786338-63787058|Enhancer,chr20:63727436-63728359|Enhancer,chr20:63795439-63796377|Enhancer	chr20:63537358-63538907|Promoter	chr20:63728631-63733445|Promoter,chr20:63706014-63709272|Promoter,chr20:63863409-63865794|Promoter,chr20:63736084-63741933|Promoter		chr20:63795439-63796377|Enhancer
chr20:63706014-63709272|Promoter	chr20:63708864-63739103|+|AL121845.3,chr20:63707465-63736142|+|ZGPAT,chr20:63698642-63708025|-|ARFRP1	chr20:63786338-63787058|Enhancer,chr20:63727436-63728359|Enhancer,chr20:63795439-63796377|Enhancer	chr20:63578621-63578788|Enhancer	chr20:63728631-63733445|Promoter,chr20:63736084-63741933|Promoter	chr20:63537358-63538907|Promoter,chr20:63626170-63627614|Promoter,chr20:63863409-63865794|Promoter	chr20:63795439-63796377|Enhancer	
chr20:63728631-63733445|Promoter	chr20:63730072-63730377|-|AL121845.4		chr20:63578621-63578788|Enhancer,chr20:63786338-63787058|Enhancer,chr20:63727436-63728359|Enhancer,chr20:63795439-63796377|Enhancer	chr20:63706014-63709272|Promoter	chr20:63537358-63538907|Promoter,chr20:63626170-63627614|Promoter,chr20:63863409-63865794|Promoter,chr20:63736084-63741933|Promoter		chr20:63795439-63796377|Enhancer
chr20:63736084-63741933|Promoter	chr20:63739776-63744050|+|SLC2A4RG,chr20:63738270-63740398|+|AL121845.2,chr20:63736657-63739103|+|LIME1		chr20:63578621-63578788|Enhancer,chr20:63786338-63787058|Enhancer,chr20:63727436-63728359|Enhancer,chr20:63795439-63796377|Enhancer	chr20:63706014-63709272|Promoter,chr20:63863409-63865794|Promoter	chr20:63728631-63733445|Promoter,chr20:63537358-63538907|Promoter,chr20:63626170-63627614|Promoter		chr20:63795439-63796377|Enhancer
chr20:63863409-63865794|Promoter	chr20:63865228-63891545|+|TPD52L2,chr20:63861212-63864293|-|AL118506.1		chr20:63578621-63578788|Enhancer,chr20:63786338-63787058|Enhancer,chr20:63727436-63728359|Enhancer,chr20:63795439-63796377|Enhancer	chr20:63537358-63538907|Promoter,chr20:63736084-63741933|Promoter	chr20:63728631-63733445|Promoter,chr20:63706014-63709272|Promoter,chr20:63626170-63627614|Promoter		chr20:63795439-63796377|Enhancer
chr20:63978548-63980993|Promoter	chr20:63974116-63979642|-|SAMD10			chr20:64033155-64039650|Promoter	chr20:64077798-64078396|Promoter		
chr20:64033155-64039650|Promoter	chr20:64036175-64039001|+|C20orf204			chr20:63978548-63980993|Promoter,chr20:64077798-64078396|Promoter			
chr20:64077798-64078396|Promoter	chr20:64076955-64077010|-|MIR6813			chr20:64033155-64039650|Promoter	chr20:63978548-63980993|Promoter		
chr21:17818780-17820552|Promoter	chr21:17788974-17819386|-|C21orf91	chr21:17783895-17785354|Enhancer					
chr21:25560473-25563858|Promoter	chr21:25561909-25575168|+|MIR155HG	chr21:25507629-25510310|Enhancer,chr21:25384196-25386792|Enhancer	chr21:25283357-25284818|Enhancer			chr21:25384196-25386792|Enhancer	
chr21:25607128-25608475|Promoter	chr21:25585656-25607517|-|MRPL39	chr21:25421606-25424863|Enhancer	chr21:25456319-25459198|Enhancer,chr21:25462521-25463531|Enhancer				chr21:25462521-25463531|Enhancer
chr21:26169483-26171159|Promoter	chr21:25880550-26171128|-|APP,chr21:26170871-26217381|+|AP000229.1	chr21:25880754-25882793|Enhancer					
chr21:29297963-29301870|Promoter	chr21:29298922-29346148|+|BACH1	chr21:29088380-29090311|Enhancer		chr21:29371854-29373219|Promoter			
chr21:29371854-29373219|Promoter	chr21:29370623-29373709|+|BACH1-IT2		chr21:29088380-29090311|Enhancer	chr21:29297963-29301870|Promoter			
chr21:34509463-34512239|Promoter	chr21:34446688-34512210|-|KCNE1	chr21:34581305-34584628|Enhancer					
chr21:34745116-34746681|Promoter	chr21:34745757-34784886|+|LINC01426	chr21:34693120-34693692|Enhancer					
chr21:35043399-35051516|Promoter	chr21:34787801-35049344|-|RUNX1	chr21:34986618-34987993|Enhancer,chr21:34887936-34891387|Enhancer	chr21:34864671-34866308|Enhancer,chr21:35400480-35400856|Enhancer,chr21:34801310-34802743|Enhancer			chr21:34887936-34891387|Enhancer	chr21:34801310-34802743|Enhancer
chr21:36319731-36321284|Promoter	chr21:36320197-36376632|+|MORC3,chr21:36319792-36320670|-|AP000692.2	chr21:36259287-36261776|Enhancer					
chr21:41875480-41881835|Promoter	chr21:41874756-41877613|-|AP001619.1,chr21:41798225-41879482|-|PRDM15	chr21:42117209-42117715|Enhancer		chr21:42010605-42011680|Promoter			
chr21:41952121-41955761|Promoter	chr21:41885112-41954018|-|C2CD2			chr21:42107041-42107979|Promoter			
chr21:42010605-42011680|Promoter	chr21:41986831-42010387|-|ZBTB21		chr21:42117209-42117715|Enhancer	chr21:41875480-41881835|Promoter			
chr21:42107041-42107979|Promoter	chr21:42102134-42108534|-|UMODL1-AS1			chr21:41952121-41955761|Promoter			
chr21:43865424-43866855|Promoter	chr21:43865223-43987592|+|AGPAT3	chr21:43975322-43976100|Enhancer					
chr22:18023327-18025366|Promoter	chr22:17787649-18024561|-|MICAL3	chr22:17999507-18001851|Enhancer,chr22:17919612-17920608|Enhancer,chr22:17830136-17831840|Enhancer	chr22:18064858-18066026|Enhancer			chr22:17999507-18001851|Enhancer	
chr22:20268389-20268536|Promoter	chr22:20241415-20268318|-|RTN4R	chr22:20214665-20217003|Enhancer					
chr22:21937337-21938961|Promoter	chr22:21938293-21977632|+|AC245452.1	chr22:22954174-22960187|Enhancer	chr22:21984949-21985470|Enhancer,chr22:21972259-21972878|Enhancer,chr22:22683623-22685259|Enhancer				chr22:22683623-22685259|Enhancer
chr22:22028607-22031377|Promoter	chr22:22030934-22031472|+|IGLV4-69	chr22:22934086-22936150|Enhancer,chr22:22942054-22944857|Enhancer		chr22:22155873-22157568|Promoter	chr22:22906915-22908692|Promoter,chr22:22901886-22903919|Promoter	chr22:22942054-22944857|Enhancer	
chr22:22060669-22060916|Promoter	chr22:22061077-22061538|+|IGLVV-66	chr22:22109470-22111219|Enhancer					
chr22:22155873-22157568|Promoter	chr22:22157382-22157631|+|AC245517.3		chr22:22934086-22936150|Enhancer,chr22:22942054-22944857|Enhancer	chr22:22028607-22031377|Promoter	chr22:22906915-22908692|Promoter,chr22:22901886-22903919|Promoter		chr22:22942054-22944857|Enhancer
chr22:22901886-22903919|Promoter	chr22:22900976-22901437|+|IGLC2	chr22:22934086-22936150|Enhancer,chr22:22942054-22944857|Enhancer			chr22:22028607-22031377|Promoter,chr22:22906915-22908692|Promoter,chr22:22155873-22157568|Promoter	chr22:22942054-22944857|Enhancer	
chr22:22906915-22908692|Promoter	chr22:22906342-22906803|+|IGLC3	chr22:22942054-22944857|Enhancer	chr22:22934086-22936150|Enhancer		chr22:22028607-22031377|Promoter,chr22:22155873-22157568|Promoter,chr22:22901886-22903919|Promoter		
chr22:23178414-23178736|Promoter	chr22:23179918-23180172|-|BCRP8	chr22:23290532-23290888|Enhancer					
chr22:24420778-24425043|Promoter	chr22:24423597-24442357|+|ADORA2A	chr22:24460450-24461198|Enhancer,chr22:24485169-24485849|Enhancer,chr22:24518778-24523890|Enhancer,chr22:24524364-24527544|Enhancer	chr22:24437649-24440025|Enhancer			chr22:24518778-24523890|Enhancer	
chr22:25447003-25448139|Promoter	chr22:25448105-25520854|+|CRYBB2P1	chr22:25362286-25362726|Enhancer					
chr22:26640860-26645728|Promoter	chr22:26644889-26645336|-|ISCA2P1	chr22:26501709-26504940|Enhancer					
chr22:28772648-28774452|Promoter	chr22:28772674-28789301|+|CCDC117		chr22:28827081-28829712|Enhancer,chr22:28789595-28793218|Enhancer	chr22:28796414-28802546|Promoter			chr22:28827081-28829712|Enhancer
chr22:28796414-28802546|Promoter	chr22:28800683-28848559|+|Z93930.2,chr22:28794555-28800597|-|XBP1	chr22:28827081-28829712|Enhancer	chr22:28789595-28793218|Enhancer	chr22:28772648-28774452|Promoter			
chr22:30005209-30005706|Promoter	chr22:30007049-30007113|+|MIR6818	chr22:30088831-30089537|Enhancer					
chr22:30285976-30292148|Promoter	chr22:30285117-30289627|-|CASTOR1			chr22:30325417-30328474|Promoter,chr22:30353816-30357818|Promoter,chr22:30384251-30391507|Promoter			
chr22:30325417-30328474|Promoter	chr22:30291990-30327046|-|TBC1D10A			chr22:30285976-30292148|Promoter	chr22:30353816-30357818|Promoter,chr22:30384251-30391507|Promoter		
chr22:30353816-30357818|Promoter	chr22:30331988-30356894|-|SF3A1,chr22:30356635-30376829|+|CCDC157			chr22:30285976-30292148|Promoter	chr22:30325417-30328474|Promoter,chr22:30384251-30391507|Promoter		
chr22:30384251-30391507|Promoter	chr22:30374324-30387388|-|RNF215			chr22:30285976-30292148|Promoter	chr22:30325417-30328474|Promoter,chr22:30353816-30357818|Promoter		
chr22:30633480-30637078|Promoter	chr22:30635781-30663299|+|SLC35E4	chr22:30752188-30757116|Enhancer			chr22:30693125-30694904|Promoter		
chr22:30693125-30694904|Promoter	chr22:30693782-30907824|+|OSBP2	chr22:30752188-30757116|Enhancer			chr22:30633480-30637078|Promoter		
chr22:30920465-30922420|Promoter	chr22:30922345-30926654|+|MORC2-AS1	chr22:31084982-31086177|Enhancer					
chr22:31211850-31212308|Promoter	chr22:31212274-31280080|+|LIMK2	chr22:31272393-31273291|Enhancer					
chr22:31970044-31972152|Promoter	chr22:31970861-31973475|+|LINC02558	chr22:32079541-32081683|Enhancer	chr22:31974370-31978609|Enhancer,chr22:32265560-32266379|Enhancer				chr22:31974370-31978609|Enhancer
chr22:33922433-33924518|Promoter	chr22:33922422-33922766|+|Z73429.1	chr22:34105603-34107967|Enhancer,chr22:33514863-33522402|Enhancer,chr22:34110591-34112483|Enhancer	chr22:33915942-33920272|Enhancer,chr22:33301297-33303801|Enhancer,chr22:33575213-33582399|Enhancer			chr22:33514863-33522402|Enhancer	chr22:33575213-33582399|Enhancer
chr22:36383252-36388386|Promoter	chr22:36281277-36388067|-|MYH9	chr22:36331825-36332572|Enhancer,chr22:36468920-36470779|Enhancer		chr22:36451519-36455017|Promoter		chr22:36468920-36470779|Enhancer	
chr22:36451519-36455017|Promoter	chr22:36445395-36454944|-|AL022313.2		chr22:36331825-36332572|Enhancer,chr22:36468920-36470779|Enhancer	chr22:36383252-36388386|Promoter			chr22:36468920-36470779|Enhancer
chr22:37076770-37079390|Promoter	chr22:37080068-37082847|+|AL022314.1	chr22:37196354-37199721|Enhancer	chr22:37126373-37127763|Enhancer				
chr22:37149417-37150266|Promoter	chr22:37125843-37149916|-|IL2RB	chr22:37162479-37163309|Enhancer					
chr22:37427364-37429372|Promoter	chr22:37367960-37427479|-|ELFN2	chr22:37265595-37268728|Enhancer,chr22:37455583-37461218|Enhancer	chr22:37316662-37318107|Enhancer,chr22:37566170-37571723|Enhancer,chr22:37306908-37307739|Enhancer,chr22:37537082-37542586|Enhancer			chr22:37455583-37461218|Enhancer	chr22:37316662-37318107|Enhancer
chr22:37607226-37607269|Promoter	chr22:37608725-37633564|+|GGA1	chr22:37592383-37592792|Enhancer					
chr22:37659710-37661455|Promoter	chr22:37658723-37666932|+|PDXP	chr22:37632745-37635173|Enhancer	chr22:37642451-37643674|Enhancer,chr22:37623556-37625144|Enhancer				chr22:37642451-37643674|Enhancer
chr22:38228330-38232014|Promoter	chr22:38231720-38231993|+|RN7SL704P,chr22:38231320-38232248|+|AL020993.1	chr22:38052247-38053433|Enhancer,chr22:38114166-38115389|Enhancer	chr22:38260655-38262689|Enhancer,chr22:38353194-38354438|Enhancer			chr22:38052247-38053433|Enhancer	chr22:38353194-38354438|Enhancer
chr22:39121778-39122601|Promoter	chr22:39120293-39120566|-|COX5BP7	chr22:38973562-38974011|Enhancer					
chr22:39242318-39244822|Promoter	chr22:39223359-39244751|-|PDGFB		chr22:39170369-39174017|Enhancer,chr22:39215888-39216088|Enhancer,chr22:39299563-39301215|Enhancer	chr22:39305878-39314043|Promoter			chr22:39170369-39174017|Enhancer
chr22:39305878-39314043|Promoter	chr22:39313819-39313911|-|SNORD83B	chr22:39170369-39174017|Enhancer,chr22:39215888-39216088|Enhancer	chr22:39299563-39301215|Enhancer	chr22:39242318-39244822|Promoter		chr22:39170369-39174017|Enhancer	
chr22:39519622-39520533|Promoter	chr22:39519695-39522685|+|ATF4	chr22:39528784-39532114|Enhancer	chr22:39492852-39496600|Enhancer				
chr22:40635982-40637074|Promoter	chr22:40410281-40636719|-|MRTFA	chr22:40524633-40525828|Enhancer					
chr22:41091218-41093378|Promoter	chr22:41092513-41092566|+|MIR1281,chr22:41092592-41180077|+|EP300	chr22:41068103-41070154|Enhancer					
chr22:41442640-41448503|Promoter	chr22:41433494-41446801|-|TOB2	chr22:41402733-41405130|Enhancer	chr22:41500820-41502371|Enhancer				
chr22:41696494-41698685|Promoter	chr22:41699503-41799454|+|MEI1	chr22:41761350-41763920|Enhancer,chr22:41940320-41943481|Enhancer,chr22:41856821-41857945|Enhancer,chr22:41745775-41747372|Enhancer			chr22:41925373-41926901|Promoter	chr22:41940320-41943481|Enhancer	
chr22:41925373-41926901|Promoter	chr22:41922023-41926818|-|TNFRSF13C	chr22:41940320-41943481|Enhancer	chr22:41761350-41763920|Enhancer,chr22:41856821-41857945|Enhancer,chr22:41745775-41747372|Enhancer		chr22:41696494-41698685|Promoter		chr22:41856821-41857945|Enhancer
